Mass,Radius,Density,Temperature,Pressure,Luminosity,Energy Rate,Opacity,del_ad,del_actual,Shell Nature
1.4604923428376757e+33,20884079896.018726,18.51237373520519,8627463.483786605,2.159318396066835e+16,1.0382860361576017e+34,0.3840664068159137,2.133711335481564,0.4,0.23317814692674965,Radiative
1.4631424840460924e+33,20910210436.74517,18.441468055150164,8617507.208922094,2.1485659876856644e+16,1.0383877420445536e+34,0.3804677690932751,2.1363004916737838,0.4,0.23297409594246496,Radiative
1.4657926252545094e+33,20936375877.88029,18.37068718206485,8607552.445400957,2.137847568885473e+16,1.038488483025517e+34,0.3768968073249084,2.138892059459556,0.4,0.2327696396828078,Radiative
1.468442766462926e+33,20962576477.633312,18.30003098634814,8597599.092732897,2.1271630449433748e+16,1.0385882661323573e+34,0.37335333112326985,2.1414860788204733,0.4,0.2325647826073195,Radiative
1.4710929076713428e+33,20988812495.976868,18.229499341067175,8587647.051394675,2.116512322153932e+16,1.0386870983706458e+34,0.3698371517952559,2.14408258950121,0.4,0.23235952904416557,Radiative
1.4737430488797598e+33,21015084194.646988,18.15909212202744,8577696.222830134,2.105895307829157e+16,1.0387849867196595e+34,0.36634808232189886,2.1466816310084758,0.4,0.23215388319103136,Radiative
1.4763931900881765e+33,21041391837.143112,18.088809207843198,8567746.509450177,2.0953119102985164e+16,1.0388819381323816e+34,0.36288593733826713,2.1492832426101387,0.4,0.23194784911606517,Radiative
1.4790433312965935e+33,21067735688.728073,18.01865048000796,8557797.814632786,2.0847620389089244e+16,1.0389779595355006e+34,0.35945053311359326,2.1518874633343597,0.4,0.23174143075883968,Radiative
1.4816934725050102e+33,21094116016.42811,17.94861582296547,8547850.04272301,2.07424560402475e+16,1.039073057829411e+34,0.35604168753159077,2.1544943319689067,0.4,0.23153463193136312,Radiative
1.4843436137134272e+33,21120533089.032856,17.878705124180694,8537903.099032966,2.063762517027809e+16,1.0391672398882127e+34,0.35265922007100753,2.157103887060449,0.4,0.23132745631910728,Radiative
1.486993754921844e+33,21146987177.095356,17.808918274211237,8527956.88984185,2.053312690317372e+16,1.039260512559712e+34,0.3493029517863596,2.159716166914059,0.4,0.2311199074820857,Radiative
1.489643896130261e+33,21173478552.932053,17.739255166778918,8518011.322395917,2.0428960373101576e+16,1.0393528826654205e+34,0.3459727052888885,2.16233120959272,0.4,0.23091198885595643,Radiative
1.4922940373386776e+33,21200007490.622784,17.669715698841674,8508066.304908503,2.0325124724403388e+16,1.0394443570005557e+34,0.3426683047277096,2.1649490529169952,0.4,0.23070370375316493,Radiative
1.4949441785470946e+33,21226574266.01079,17.600299770665657,8498121.746560007,2.022161911159535e+16,1.039534942334041e+34,0.33938957577117185,2.1675697344647675,0.4,0.2304950553641231,Radiative
1.4975943197555113e+33,21253179156.70273,17.531007285897722,8488177.557497904,2.0118442699368228e+16,1.0396246454085054e+34,0.3361363455884064,2.170193291571102,0.4,0.2302860467584249,Radiative
1.5002444609639283e+33,21279822442.068634,17.461838151638016,8478233.648836732,2.0015594662587228e+16,1.0397134729402834e+34,0.33290844283108045,2.1728197613281948,0.4,0.23007668088609695,Radiative
1.502894602172345e+33,21306504403.241955,17.392792278513014,8468289.932658112,1.9913074186292136e+16,1.0398014316194158e+34,0.32970569761534224,2.175449180585443,0.4,0.22986696057888908,Radiative
1.5055447433807617e+33,21333225323.119545,17.32386958074872,8458346.322010722,1.9810880465697196e+16,1.039888528109649e+34,0.3265279415039573,2.178081585949659,0.4,0.22965688855160654,Radiative
1.5081948845891787e+33,21359985486.361652,17.255069976244204,8448402.730910318,1.9709012706191176e+16,1.039974769048435e+34,0.3233750074886473,2.180717013785347,0.4,0.22944646740347466,Radiative
1.5108450257975954e+33,21386785179.391926,17.186393386645445,8438459.074339729,1.960747012333738e+16,1.0400601610469317e+34,0.3202467299726047,2.1833555002151335,0.4,0.22923569961954796,Radiative
1.5134951670060124e+33,21413624690.397423,17.117839737419402,8428515.268248847,1.950625194287358e+16,1.0401447106900028e+34,0.3171429447532023,2.1859970811203313,0.4,0.2290245875721606,Radiative
1.516145308214429e+33,21440504309.32859,17.049408957928463,8418571.229554638,1.9405357400712104e+16,1.0402284245362176e+34,0.31406348900489683,2.1886417921415955,0.4,0.228813133522415,Radiative
1.518795449422846e+33,21467424327.899292,16.981100981505108,8408626.876141142,1.9304785742939744e+16,1.0403113091178515e+34,0.3110082012622985,2.1912896686797505,0.4,0.22860133962171386,Radiative
1.5214455906312628e+33,21494385039.586777,16.912915745526977,8398682.126859464,1.920453622581785e+16,1.0403933709408852e+34,0.3079769214034425,2.1939407458967084,0.4,0.22838920791333528,Radiative
1.5240957318396798e+33,21521386739.63171,16.84485319149216,8388736.901527783,1.9104608115782236e+16,1.0404746164850055e+34,0.30496949063323625,2.196595058716567,0.4,0.22817674033405105,Radiative
1.5267458730480965e+33,21548429725.038143,16.77691326509484,8378791.120931346,1.9005000689443264e+16,1.0405550522036048e+34,0.3019857514670742,2.1992526418268192,0.4,0.2279639387157893,Radiative
1.5293960142565132e+33,21575514294.573536,16.709095916301283,8368844.706822475,1.890571323358579e+16,1.0406346845237813e+34,0.29902554771465273,2.201913529679742,0.4,0.22775080478734328,Radiative
1.5320461554649302e+33,21602640748.76876,16.64140109942606,8358897.581920557,1.880674504516917e+16,1.0407135198463393e+34,0.2960887244639427,2.2045777564938738,0.4,0.22753734017612207,Radiative
1.534696296673347e+33,21629809389.918068,16.57382877320874,8348949.669912052,1.8708095431327296e+16,1.0407915645457885e+34,0.293175128065348,2.2072453562557275,0.4,0.2273235464099547,Radiative
1.537346437881764e+33,21657020522.079132,16.506378900890745,8339000.895450492,1.860976370936854e+16,1.0408688249703442e+34,0.29028460611603013,2.2099163627216005,0.4,0.22710942491893601,Radiative
1.5399965790901806e+33,21684274451.07301,16.4390514502927,8329051.184156479,1.8511749206775824e+16,1.040945307441928e+34,0.28741700744441595,2.2125908094195728,0.4,0.22689497703732484,Radiative
1.5426467202985976e+33,21711571484.484173,16.371846393891992,8319100.462617682,1.8414051261206532e+16,1.041021018256167e+34,0.28457218209485746,2.215268729651652,0.4,0.22668020400548727,Radiative
1.5452968615070143e+33,21738911931.66049,16.304763708900794,8309148.658388847,1.831666922049261e+16,1.0410959636823939e+34,0.28174998131248363,2.2179501564961335,0.4,0.22646510697189734,Radiative
1.5479470027154313e+33,21766296103.71323,16.23780337734432,8299195.699991783,1.8219602442640464e+16,1.0411701499636472e+34,0.2789502575281973,2.220635122810096,0.4,0.2262496869951827,Radiative
1.550597143923848e+33,21793724313.51706,16.170965386139553,8289241.516915376,1.8122850295831056e+16,1.0412435833166717e+34,0.27617286434385574,2.2233236612320946,0.4,0.22603394504622612,Radiative
1.553247285132265e+33,21821196875.710052,16.10424972717422,8279286.039615579,1.8026412158419816e+16,1.0413162699319171e+34,0.2734176565176042,2.226015804185033,0.4,0.2258178820103177,Radiative
1.5558974263406817e+33,21848714106.693684,16.037656397386247,8269329.199515418,1.7930287418936732e+16,1.0413882159735398e+34,0.2706844899493795,2.2287115838792437,0.4,0.2256014986893649,Radiative
1.5585475675490987e+33,21876276324.63283,15.97118539884345,8259370.929004985,1.7834475476086248e+16,1.041459427579401e+34,0.26797322166657045,2.231411032315767,0.4,0.22538479580415746,Radiative
1.5611977087575154e+33,21903883849.45576,15.904836738823759,8249411.161441448,1.7738975738747372e+16,1.0415299108610687e+34,0.2652837098098422,2.234114181289801,0.4,0.2251677739966852,Radiative
1.563847849965932e+33,21931537002.854156,15.838610429895652,8239449.8311490435,1.7643787625973588e+16,1.0415996719038156e+34,0.2626158136191197,2.2368210623943985,0.4,0.2249504338325187,Radiative
1.566497991174349e+33,21959236108.283096,15.772506489999115,8229486.873419075,1.7548910566992884e+16,1.0416687167666212e+34,0.2599693934197251,2.2395317070243568,0.4,0.22473277580324538,Radiative
1.5691481323827658e+33,21986981490.96106,15.706524942526919,8219522.224509924,1.7454344001207798e+16,1.0417370514821698e+34,0.25734431060867874,2.242246146380348,0.4,0.22451480032896892,Radiative
1.5717982735911828e+33,22014773477.86993,15.640665816406287,8209555.821647035,1.7360087378195334e+16,1.041804682056852e+34,0.2547404276411423,2.244964411473238,0.4,0.2242965077608648,Radiative
1.5744484147995995e+33,22042612397.754982,15.574929146181015,8199587.603022927,1.7266140157707048e+16,1.0418716144707647e+34,0.25215760801703274,2.2476865331287015,0.4,0.2240778983838068,Radiative
1.5770985560080165e+33,22070498581.124905,15.50931497209391,8189617.507797191,1.7172501809668964e+16,1.0419378546777093e+34,0.24959571626777555,2.2504125419920067,0.4,0.22385897241904684,Radiative
1.5797486972164332e+33,22098432360.25178,15.443823340169766,8179645.476096484,1.707917181418166e+16,1.0420034086051937e+34,0.24705461794321604,2.253142468533095,0.4,0.22363973002696946,Radiative
1.5823988384248502e+33,22126414069.1711,15.37845430229859,8169671.449014535,1.698614966152018e+16,1.042068282154432e+34,0.24453417959867257,2.2558763430519004,0.4,0.22342017130990713,Radiative
1.585048979633267e+33,22154444043.681747,15.313207916319403,8159695.368612149,1.689343485213412e+16,1.042132481200343e+34,0.24203426878215284,2.25861419568393,0.4,0.2232002963150256,Radiative
1.5876991208416836e+33,22182522621.34601,15.24808424610438,8149717.177917193,1.680102689664756e+16,1.0421960115915523e+34,0.23955475402170506,2.2613560564061097,0.4,0.2229801050372786,Radiative
1.5903492620501006e+33,22210650141.48958,15.183083361643432,8139736.820924609,1.6708925315859088e+16,1.0422588791503905e+34,0.23709550481291716,2.264101955042909,0.4,0.22275959742243176,Radiative
1.5929994032585173e+33,22238826945.201546,15.118205339129258,8129754.24259641,1.661712964074183e+16,1.0423210896728943e+34,0.23465639160656962,2.266851921272739,0.4,0.22253877337015976,Radiative
1.5956495444669343e+33,22267053375.334404,15.053450261042771,8119769.388861679,1.6525639412443386e+16,1.0423826489288064e+34,0.2322372857964219,2.269605984634668,0.4,0.22231763273721825,Radiative
1.598299685675351e+33,22295329776.504044,14.988818216239086,8109782.206616569,1.6434454182285904e+16,1.0424435626615748e+34,0.22983805970714952,2.2723641745354084,0.4,0.22209617534068832,Radiative
1.600949826883768e+33,22323656495.089767,14.924309300033814,8099792.643724303,1.6343573511766006e+16,1.0425038365883533e+34,0.22745858658241622,2.2751265202566238,0.4,0.2218744009613003,Radiative
1.6035999680921846e+33,22352033879.234264,14.859923614289938,8089800.649015176,1.625299697255486e+16,1.0425634764000021e+34,0.22509874057309634,2.27789305096255,0.4,0.2216523093468338,Radiative
1.6062501093006016e+33,22380462278.843636,14.795661267505084,8079806.172286552,1.6162724146498108e+16,1.0426224877610867e+34,0.22275839672562425,2.2806637957079388,0.4,0.22142990021559855,Radiative
1.6089002505090183e+33,22408942045.58738,14.731522374899304,8069809.164302869,1.607275462561594e+16,1.042680876309878e+34,0.22043743097049442,2.28343878344635,0.4,0.22120717325999836,Radiative
1.6115503917174353e+33,22437473532.8984,14.66750705850328,8059809.576795628,1.5983088012103016e+16,1.0427386476583532e+34,0.21813572011088775,2.2862180430387715,0.4,0.22098412815017604,Radiative
1.614200532925852e+33,22466057095.97299,14.603615447247083,8049807.362463411,1.589372391832855e+16,1.0427958073921953e+34,0.215853141811448,2.289001603262598,0.4,0.22076076453774535,Radiative
1.616850674134269e+33,22494693091.770855,14.539847677049323,8039802.474971862,1.5804661966836224e+16,1.0428523610707926e+34,0.21358957458717387,2.2917894928209597,0.4,0.2205370820596068,Radiative
1.6195008153426857e+33,22523381879.015106,14.476203890906907,8029794.868953699,1.5715901790344272e+16,1.0429083142272398e+34,0.2113448977924689,2.2945817403524575,0.4,0.22031308034185754,Radiative
1.6221509565511024e+33,22552123818.192238,14.41268423898518,8019784.500008711,1.5627443031745404e+16,1.0429636723683367e+34,0.20911899161030217,2.297378374441249,0.4,0.22008875900378624,Radiative
1.6248010977595194e+33,22580919271.55217,14.349288878708649,8009771.324703754,1.5539285344106848e+16,1.0430184409745892e+34,0.20691173704151822,2.3001794236275366,0.4,0.21986411766196354,Radiative
1.627451238967936e+33,22609768603.1082,14.286017974852195,7999755.30057276,1.5451428390670364e+16,1.0430726255002094e+34,0.2047230158942683,2.302984916418473,0.4,0.21963915593442634,Radiative
1.630101380176353e+33,22638672178.637043,14.222871699632773,7989736.386116727,1.5363871844852192e+16,1.0431262313731143e+34,0.20255271077357684,2.3057948812994615,0.4,0.21941387344495744,Radiative
1.6327515213847698e+33,22667630365.678806,14.159850232801684,7979714.540803727,1.527661539024311e+16,1.0431792639949273e+34,0.20040070507103042,2.308609346745911,0.4,0.219188269827466,Radiative
1.6354016625931868e+33,22696643533.537006,14.096953761737318,7969689.725068899,1.518965872060838e+16,1.0432317287409773e+34,0.19826688295460615,2.3114283412354006,0.4,0.21896234473046527,Radiative
1.6380518038016035e+33,22725712053.27855,14.034182481538485,7959661.900314457,1.5103001539887802e+16,1.043283630960299e+34,0.19615112935861692,2.314251893260321,0.4,0.21873609782165593,Radiative
1.6407019450100205e+33,22754836297.733753,13.971536595118238,7949631.028909679,1.5016643562195658e+16,1.043334975975633e+34,0.19405332997378674,2.317080031340957,0.4,0.21850952879261154,Radiative
1.6433520862184372e+33,22784016641.496334,13.909016313298288,7939597.074190921,1.4930584511820772e+16,1.0433857690834255e+34,0.19197337123745525,2.3204163052826035,0.4,0.2183300141209079,Radiative
1.646002227426854e+33,22813253460.923405,13.846621854903912,7929560.000461604,1.4844824123226452e+16,1.0434360155538283e+34,0.18991114032389805,2.324628840173381,0.4,0.21823178837873922,Radiative
1.648652368635271e+33,22842547134.135494,13.784353446859463,7919519.772992223,1.4759362141050518e+16,1.0434857206306997e+34,0.18786652513477875,2.3288520058459707,0.4,0.21813321340022138,Radiative
1.651302509843688e+33,22871898041.016514,13.722211324284448,7909476.35802034,1.4674198320105316e+16,1.043534889531603e+34,0.18583941428972128,2.333085858013025,0.4,0.21803428853233223,Radiative
1.6539526510521046e+33,22901306563.213783,13.660195730590155,7899429.722750593,1.4589332425377704e+16,1.0435835274478076e+34,0.1838296971170021,2.33733045253452,0.4,0.2179350131559042,Radiative
1.6566027922605213e+33,22930773084.13803,13.598306917576828,7889379.835354684,1.4504764232029032e+16,1.0436316395442883e+34,0.1818372636443623,2.341585845433508,0.4,0.2178353866911221,Radiative
1.6592529334689383e+33,22960297988.963375,13.536545145531477,7879326.66497139,1.4420493525395162e+16,1.0436792309597265e+34,0.17986200458994633,2.3458520929125215,0.4,0.21773540860316654,Radiative
1.661903074677355e+33,22989881664.62734,13.474910683326279,7869270.181706557,1.433652010098649e+16,1.0437263068065086e+34,0.17790381135335143,2.350129251370722,0.4,0.2176350784080135,Radiative
1.664553215885772e+33,23019524499.830856,13.41340380851749,7859210.356633102,1.425284376448789e+16,1.043772872170727e+34,0.17596257600680038,2.3544173774216124,0.4,0.21753439567837277,Radiative
1.6672033570941887e+33,23049226885.03825,13.35202480744508,7849147.161791013,1.4169464331758782e+16,1.04381893211218e+34,0.17403819128643142,2.3587165279115427,0.4,0.21743336004979122,Radiative
1.6698534983026054e+33,23078989212.477245,13.290773975332856,7839080.570187347,1.4086381628833068e+16,1.0438644916643712e+34,0.17213055058370288,2.3630267599389123,0.4,0.21733197122691067,Radiative
1.6725036395110224e+33,23108811876.138977,13.229651616389267,7829010.555796232,1.400359549191916e+16,1.0439095558345107e+34,0.17023954793691423,2.3673481308741273,0.4,0.21723022898988872,Radiative
1.6751537807194394e+33,23138695271.777977,13.168658043908842,7818937.093558868,1.39211057674e+16,1.0439541296035138e+34,0.16836507802284306,2.371680698380317,0.4,0.21712813320098406,Radiative
1.677803921927856e+33,23168639796.912174,13.10779358037419,7808860.159383525,1.383891231183304e+16,1.043998217926002e+34,0.16650703614849305,2.376024520434847,0.4,0.2170256838113126,Radiative
1.6804540631362728e+33,23198645850.822903,13.047058557558662,7798779.730145543,1.3757014991950224e+16,1.044041825730302e+34,0.16466531824296085,2.380379655351671,0.4,0.21692288086777634,Radiative
1.6831042043446898e+33,23228713834.5549,12.986453316629675,7788695.78368733,1.3675413684658008e+16,1.0440849579184466e+34,0.16283982084940923,2.3847461618045,0.4,0.2168197245201706,Radiative
1.6857543455531065e+33,23258844150.9163,12.925978208252651,7778608.298818371,1.3594108277037382e+16,1.0441276193661745e+34,0.1610304411171562,2.3891240988508424,0.4,0.21671621502846986,Radiative
1.6884044867615235e+33,23289037204.478645,12.865633592695607,7768517.255315214,1.3513098666343816e+16,1.0441698149229302e+34,0.15923707679387214,2.3935135259569447,0.4,0.21661235277030175,Radiative
1.6910546279699402e+33,23319293401.576866,12.805419839934416,7758422.633921485,1.343238476000732e+16,1.0442115494118632e+34,0.15745962621788753,2.397914503023653,0.4,0.21650813824860887,Radiative
1.6937047691783572e+33,23349613150.30931,12.745337329758717,7748324.416347874,1.3351966475632384e+16,1.04425282762983e+34,0.15569798831061463,2.4023270904132197,0.4,0.2164035720995061,Radiative
1.696354910386774e+33,23379996860.537716,12.685386451878514,7738222.585272146,1.327184374099804e+16,1.0442936543473921e+34,0.15395206256906935,2.406751348977039,0.4,0.21629865510033064,Radiative
1.699005051595191e+33,23410444943.887226,12.625567606031412,7728117.1243391335,1.31920164940578e+16,1.0443340343088166e+34,0.15222174905850724,2.411187340084483,0.4,0.21619338817790357,Radiative
1.7016551928036076e+33,23440957813.746384,12.565881202090589,7718008.018160743,1.3112484682939716e+16,1.044373972232077e+34,0.15050694840516463,2.4156351256526905,0.4,0.21608777241699195,Radiative
1.7043053340120243e+33,23471535885.267136,12.5063276601734,7707895.252315947,1.3033248265946326e+16,1.0444134728088519e+34,0.1488075617891066,2.4200947681774214,0.4,0.21598180906898248,Radiative
1.7069554752204413e+33,23502179575.364834,12.446907410750718,7697778.813350792,1.2954307211554682e+16,1.0444525407045261e+34,0.14712349093717625,2.4245663307650367,0.4,0.2158754995607742,Radiative
1.7096056164288583e+33,23532889302.71822,12.387620894756965,7687658.688778394,1.2875661498416358e+16,1.0444911805581904e+34,0.1454546381160568,2.4290498771655953,0.4,0.21576884550389303,Radiative
1.712255757637275e+33,23563665487.76944,12.328468563700843,7677534.867078941,1.2797311115357446e+16,1.0445293969826405e+34,0.14380090612543076,2.4335454718070646,0.4,0.21566184870382676,Radiative
1.7149058988456917e+33,23594508552.72405,12.269450879776752,7667407.33769969,1.2719256061378522e+16,1.044567194564379e+34,0.14216219829124493,2.4380531798308303,0.4,0.21555451116960242,Radiative
1.7175560400541087e+33,23625418921.551003,12.210568315976987,7657276.091054966,1.264149634565468e+16,1.044604577863613e+34,0.14053841845907747,2.4425730671282713,0.4,0.21544683512358495,Radiative
1.7202061812625254e+33,23656397019.982647,12.151821356204648,7647141.11852617,1.2564031987535546e+16,1.0446415514142568e+34,0.13892947098760874,2.4471052003787355,0.4,0.21533882301153065,Radiative
1.7228563224709424e+33,23687443275.514744,12.093210495387202,7637002.412461769,1.2486863016545224e+16,1.044678119723929e+34,0.1373352607421884,2.4516496470887548,0.4,0.21523047751288168,Radiative
1.725506463679359e+33,23718558117.40644,12.034736239590915,7626859.966177304,1.2409989472382364e+16,1.044714287273955e+34,0.13575569308851063,2.456206475632565,0.4,0.21512180155131125,Radiative
1.728156604887776e+33,23749742180.160152,11.976399391993576,7616714.7357654665,1.2333413259728532e+16,1.0447500573831785e+34,0.13419076285387546,2.4607749037656568,0.4,0.21501264740008044,Radiative
1.7308067460961928e+33,23780996738.811684,11.91820143238724,7606570.7454662435,1.22571418978743e+16,1.0447854289815332e+34,0.13264074016826877,2.465351395864338,0.4,0.21490237933686882,Radiative
1.7334568873046098e+33,23812322235.204212,11.860142356585953,7596428.1189087145,1.2181174980312332e+16,1.0448204046155347e+34,0.131105523823167,2.469935820734142,0.4,0.21479096446578397,Radiative
1.7361070285130265e+33,23843719014.60469,11.802221990048007,7586286.487073349,1.2105511134455976e+16,1.0448549873569383e+34,0.1295849682702219,2.474528483446898,0.4,0.21467844658384458,Radiative
1.7387571697214432e+33,23875187431.70248,11.744440152559509,7576145.485566678,1.2030149001934142e+16,1.0448891802664666e+34,0.1280789302113399,2.4791296877265396,0.4,0.21456486863110485,Radiative
1.7414073109298602e+33,23906727850.60933,11.686796658440974,7566004.754621303,1.195508723859131e+16,1.0449229863938116e+34,0.1265872685571213,2.483739735905072,0.4,0.21445027268622777,Radiative
1.7440574521382769e+33,23938340644.859367,11.629291316754172,7555863.939095889,1.1880324514487576e+16,1.0449564087776332e+34,0.1251098443859464,2.488358928878515,0.4,0.21433469996223983,Radiative
1.7467075933466938e+33,23970026197.40915,11.57192393150907,7545722.688475167,1.180585951389858e+16,1.0449894504455593e+34,0.1236465209036929,2.492987566062902,0.4,0.21421819080247084,Radiative
1.7493577345551106e+33,24001784900.637592,11.514694301871122,7535580.656869939,1.173169093531558e+16,1.0450221144141866e+34,0.12219716340408587,2.497625945350431,0.4,0.2141007846766834,Radiative
1.7520078757635275e+33,24033617156.34604,11.45760222236867,7525437.503017063,1.165781749144538e+16,1.0450544036890799e+34,0.12076163922965645,2.502274363065531,0.4,0.21398252017736683,Radiative
1.7546580169719442e+33,24065523375.7582,11.40064748310061,7515292.890279475,1.15842379092104e+16,1.0450863212647723e+34,0.11933981773330954,2.5069331139210393,0.4,0.2138634350162101,Radiative
1.7573081581803612e+33,24097503979.520203,11.343829869944214,7505146.486646168,1.1510950929748608e+16,1.0451178701247652e+34,0.11793157024048538,2.5116024909743473,0.4,0.2137435660207364,Radiative
1.759958299388778e+33,24129559397.700554,11.287149164763239,7494997.964732205,1.1437955308413582e+16,1.0451490532415282e+34,0.11653677001190958,2.5162827855835745,0.4,0.21362294913110302,Radiative
1.7626084405971946e+33,24161690069.790165,11.230605145616183,7484847.001778714,1.1365249814774468e+16,1.0451798735764998e+34,0.11515529220691707,2.520974287363707,0.4,0.2135016193970548,Radiative
1.7652585818056116e+33,24193896444.702347,11.17419758696475,7474693.27965289,1.1292833232615984e+16,1.045210334080086e+34,0.11378701384734889,2.525677284142759,0.4,0.21337961097503597,Radiative
1.7679087230140286e+33,24226178980.772785,11.117926259882603,7464536.484847992,1.1220704359938448e+16,1.0452404376916613e+34,0.11243181378200247,2.5303920619178033,0.4,0.21325695712544307,Radiative
1.7705588642224453e+33,24258538145.759583,11.061790932264262,7454376.308483349,1.1148862008957768e+16,1.0452701873395693e+34,0.11108957265163877,2.5351189048110774,0.4,0.2131336902100323,Radiative
1.773209005430862e+33,24290974416.843224,11.005791369034231,7444212.446304353,1.10773050061054e+16,1.0452995859411209e+34,0.10976017285452527,2.5398580950259406,0.4,0.2130098416894614,Radiative
1.775859146639279e+33,24323488280.6266,10.949927332356406,7434044.59868246,1.1006032192028396e+16,1.0453286364025955e+34,0.1084434985125195,2.544609912802789,0.4,0.2128854421209715,Radiative
1.7785092878476957e+33,24356080233.13498,10.89419858184368,7423872.470615199,1.0935042421589412e+16,1.0453573416192415e+34,0.10713943543767103,2.549374636374891,0.4,0.21276052115620386,Radiative
1.7811594290561127e+33,24388750779.816048,10.838604874767773,7413695.771726157,1.086433456386665e+16,1.0453857044752748e+34,0.10584787109935039,2.554152541924152,0.4,0.21263510753914866,Radiative
1.7838095702645294e+33,24421500435.539867,10.783145966269352,7403514.216264993,1.0793907502153926e+16,1.04541372784388e+34,0.1045686945918793,2.558943903536707,0.4,0.21250922910421627,Radiative
1.7864597114729464e+33,24454329724.598907,10.727821609568323,7393327.52310743,1.0723760133960604e+16,1.04544141458721e+34,0.10330179660266911,2.5637489931584856,0.4,0.2123829127744413,Radiative
1.789109852681363e+33,24487239180.708023,10.672631556174547,7383135.415755257,1.0653891371011672e+16,1.045468767556386e+34,0.102047069380853,2.568568080550566,0.4,0.2122561845598018,Radiative
1.79175999388978e+33,24520229347.004475,10.61757555609858,7372937.622336327,1.0584300139247648e+16,1.0454957895914973e+34,0.10080440670640566,2.5734014332444812,0.4,0.21212906955566382,Radiative
1.7944101350981968e+33,24553300776.047905,10.56265335806297,7362733.875604564,1.0514985378824688e+16,1.045522483521602e+34,0.0995737038597467,2.5782493164972933,0.4,0.21200159194133888,Radiative
1.7970602763066135e+33,24586454029.820366,10.5078647097136,7352523.9129399555,1.0445946044114484e+16,1.045548852164726e+34,0.09835485759181183,2.5831119932465816,0.4,0.21187377497875948,Radiative
1.7997104175150305e+33,24619689679.7263,10.453209357831474,7342307.476348551,1.037718110370432e+16,1.0455748983278637e+34,0.09714776609459896,2.5879897240652294,0.4,0.21174564101126708,Radiative
1.8023605587234472e+33,24653008306.592533,10.398687048544813,7332084.312462474,1.0308689540397088e+16,1.0456006248069777e+34,0.0959523289721704,2.5928827671160235,0.4,0.2116172114625097,Radiative
1.8050106999318642e+33,24686410500.668304,10.344297527541357,7321854.1725399075,1.0240470351211222e+16,1.0456260343869994e+34,0.09476844721210916,2.59779137810615,0.4,0.21148850683545503,Radiative
1.807660841140281e+33,24719896861.625233,10.290040540281165,7311616.812465104,1.0172522547380776e+16,1.0456511298418276e+34,0.09359602315742604,2.6027158102414085,0.4,0.21135954671150672,Radiative
1.810310982348698e+33,24753467998.557346,10.235915832209601,7301371.992748381,1.0104845154355352e+16,1.0456759139343305e+34,0.09243496047890545,2.607656314180264,0.4,0.21123034974972915,Radiative
1.8129611235571146e+33,24787124529.98105,10.181923148970812,7291119.478526123,1.003743721180016e+16,1.0457003894163436e+34,0.09128516414788886,2.612613137987718,0.4,0.2111009336861826,Radiative
1.8156112647655316e+33,24820867083.835167,10.128062236621497,7280859.039560777,9970297773595968.0,1.0457245590286715e+34,0.09014654040948619,2.6175865270889527,0.4,0.21097131533336277,Radiative
1.8182614059739483e+33,24854696297.480896,10.074332841845125,7270590.450240863,9903425907839154.0,1.0457484255010868e+34,0.08901899675621394,2.622576724222732,0.4,0.21084151057974437,Radiative
1.820911547182365e+33,24888612817.701843,10.020734712166478,7260313.489580959,9836820696841652.0,1.04577199155233e+34,0.08790244190204755,2.6275839693946623,0.4,0.21071153438943696,Radiative
1.823561688390782e+33,24922617300.704002,9.9672675961667,7250027.941221714,9770481237130984.0,1.0457952598901107e+34,0.08679678575689163,2.6326084998300967,0.4,0.21058140080193707,Radiative
1.826211829599199e+33,24956710412.11577,9.913931243698729,7239733.593429842,9704406639450258.0,1.0458182332111064e+34,0.08570193940145233,2.6376505499269562,0.4,0.21045112293199808,Radiative
1.8288619708076157e+33,24990892826.98792,9.860725406103226,7229430.239098125,9638596028758176.0,1.0458409142009626e+34,0.08461781506251735,2.6427103512082133,0.4,0.2103207129696002,Radiative
1.8315121120160324e+33,25025165229.79364,9.807649836424874,7219117.675745408,9573048544228996.0,1.0458633055342938e+34,0.08354432608862632,2.6477881322741776,0.4,0.21019018218003083,Radiative
1.8341622532244494e+33,25059528314.428516,9.754704289629293,7208795.705516602,9507763339252566.0,1.0458854098746823e+34,0.08248138692614011,2.6528841187545695,0.4,0.21005954090407716,Radiative
1.836812394432866e+33,25093982784.21051,9.701888522820393,7198464.135182687,9442739581434332.0,1.0459072298746787e+34,0.08142891309569107,2.657998533260276,0.4,0.20992879855832464,Radiative
1.839462535641283e+33,25128529351.879997,9.64920229545823,7188122.776140706,9377976452595296.0,1.0459287681758022e+34,0.08038682116902067,2.66313159533499,0.4,0.20979796363557632,Radiative
1.8421126768496998e+33,25163168739.599728,9.59664536957745,7177771.44441377,9313473148772068.0,1.0459500274085405e+34,0.07935502874618953,2.6682835214064857,0.4,0.20966704370538028,Radiative
1.8447628180581168e+33,25197901678.954872,9.54421751000627,7167409.960651055,9249228880216814.0,1.0459710101923488e+34,0.07833345443316375,2.673454524737777,0.4,0.20953604541468204,Radiative
1.8474129592665335e+33,25232728910.952972,9.491918484586051,7157038.150127806,9185242871397306.0,1.0459917191356513e+34,0.07732201781976965,2.6786448153779436,0.4,0.20940497448859152,Radiative
